,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation
1871,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1824,NPG,edanmdm:npg_S_NPG.2002.184.1824,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1824""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1824""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1824/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1872,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1823,NPG,edanmdm:npg_S_NPG.2002.184.1823,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1823""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1823""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1823/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1873,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1822,NPG,edanmdm:npg_S_NPG.2002.184.1822,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1822""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1822""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1822/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1874,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1821,NPG,edanmdm:npg_S_NPG.2002.184.1821,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1821""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1821""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1821/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1875,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1820,NPG,edanmdm:npg_S_NPG.2002.184.1820,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1820""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1820""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1820/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1876,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.182,NPG,edanmdm:npg_S_NPG.2002.184.182,Marie-Anne Josefa de St. Maxent de Osorno,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1803-04""}","{""Object number"": ""S/NPG.2002.184.182""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Marie-Anne Josefa de St. Maxent de Osorno, 28 Jul 1767 - 1833""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nMarie-Anne Josefa de St. Maxent de Osorno: Female\nPortrait""}","[""1800s""]","[""Bache, William"", ""Osorno, Marie-Anne Josefa de St. Maxent de""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_182""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_182/full/250,/0/default.jpg",Marie-Anne Josefa de St. Maxent de Osorno,William Bache,1803,Women,
1877,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1819,NPG,edanmdm:npg_S_NPG.2002.184.1819,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1819""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1819""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1819/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1878,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1818,NPG,edanmdm:npg_S_NPG.2002.184.1818,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1818""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1818""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1818/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1879,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1817,NPG,edanmdm:npg_S_NPG.2002.184.1817,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1817""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1817""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1817/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1880,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1816,NPG,edanmdm:npg_S_NPG.2002.184.1816,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1816""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1816""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1816/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1881,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1815,NPG,edanmdm:npg_S_NPG.2002.184.1815,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1815""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1815""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1815/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1882,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1814,NPG,edanmdm:npg_S_NPG.2002.184.1814,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1814""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1814""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1814/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1883,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1813,NPG,edanmdm:npg_S_NPG.2002.184.1813,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1813""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1813""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1813/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1884,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1812,NPG,edanmdm:npg_S_NPG.2002.184.1812,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1812""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1812""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1812/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1885,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1811,NPG,edanmdm:npg_S_NPG.2002.184.1811,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1811""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1811""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1811/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1886,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1810,NPG,edanmdm:npg_S_NPG.2002.184.1810,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1810""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1810""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1810/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
1887,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.181,NPG,edanmdm:npg_S_NPG.2002.184.181,Marie Héloïse Mercedes Maxent,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1803-04""}","{""Object number"": ""S/NPG.2002.184.181""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Marie H\u00e9lo\u00efse Mercedes de Saint Maxent de Feriet, 9 Sep 1775 - 22 Mar 1831""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nMarie H\u00e9lo\u00efse Mercedes de Saint Maxent de Feriet: Female\nPortrait""}","[""1800s""]","[""Feriet, Marie H\u00e9lo\u00efse Mercedes de Saint Maxent de"", ""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_181""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_181/full/250,/0/default.jpg",Marie H\u00e9lo\u00efse Mercedes de Saint Maxent de Feriet,William Bache,1803,Women,
1888,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1809,NPG,edanmdm:npg_S_NPG.2002.184.1809,Unidentified Woman,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1809""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Woman""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Costume\\Headgear\\Hat\nSilhouette\\Cut-out\nBook\\Album\nUnidentified Woman: Female\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Women"", ""Cut-out"", ""Books and reading"", ""Costume"", ""Portraits"", ""Hats"", ""Silhouette"", ""Headgear"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1809""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1809/full/250,/0/default.jpg",Unidentified Woman,William Bache,1804,Women,
1889,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2002.184.1808,NPG,edanmdm:npg_S_NPG.2002.184.1808,Unidentified Man,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; partial gift of Sarah Bache Bloise""}","{""Date"": ""c. 1804-06""}","{""Object number"": ""S/NPG.2002.184.1808""}","{""Artist"": ""William Bache, 22 Dec 1771 - 9 Jul 1845"", ""Sitter"": ""Unidentified Man""}",,"{""Type"": ""Silhouette""}","{""Medium"": ""Cut coated paper mounted on paper"", ""Dimensions"": ""Image (approx): 7.9 \u00d7 7 cm (3 1/8 \u00d7 2 3/4\"")\nBook closed: 47.3 \u00d7 34.9 \u00d7 4.8 cm (18 5/8 \u00d7 13 3/4 \u00d7 1 7/8\"")\nBook open: 47.3 \u00d7 66.7 \u00d7 4.8 cm (18 5/8 \u00d7 26 1/4 \u00d7 1 7/8\"")""}",,,"{""Topic"": ""Silhouette\\Cut-out\nBook\\Album\nUnidentified Man: Male\nPortrait""}","[""1800s""]","[""Bache, William""]","[""Silhouettes""]",,"[""Cut-out"", ""Books and reading"", ""Men"", ""Portraits"", ""Silhouette"", ""Albums""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1808""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1808/full/250,/0/default.jpg",Unidentified Man,William Bache,1804,Men,
