collectionsURL,unitCode,dataSource,title,EDANid,guid,recordLink,lastUpdateDate,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation,faces,face_urls
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.97.191,NPG,National Portrait Gallery,Elizabeth Grimké Rutledge,edanmdm:npg_S_NPG.97.191,http://n2t.net/ark:/65665/sm4bbdc5f56-a96f-4a54-8a49-134302ae7a02,https://npg.si.edu/object/npg_S_NPG.97.191,2025-03-13,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1791""}","{""Object number"": ""S/NPG.97.191""}","{""Attribution"": ""John Trumbull, 6 Jun 1756 - 10 Nov 1843"", ""Sitter"": ""Elizabeth Grimk\u00e9 Rutledge, ? - 1792""}",,"{""Type"": ""Painting""}","{""Medium"": ""Oil on mahogany panel"", ""Dimensions"": ""10.3 x 7.6 x .3 cm (4 1/16 x 3 x 1/8\"" )""}",,,"{""Topic"": ""Miniature\nElizabeth Grimk\u00e9 Rutledge: Female\nPortrait""}",[1790s],"['Trumbull, John', 'Rutledge, Elizabeth Grimke']","[Miniatures, Paintings]",[],"[Women, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_97_191Rutledgealt-000002'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_97_191Rutledgealt-000002/full/250,/0/default.jpg",Elizabeth Grimk\u00e9 Rutledge,John Trumbull,1791,Women,Civilian,"[[690, 614, 1043, 1078]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_120_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.95.116,NPG,National Portrait Gallery,Ann Elliott Morris,edanmdm:npg_S_NPG.95.116,http://n2t.net/ark:/65665/sm4ed60d1a7-0f3b-4534-8966-a6efe5a345bf,https://npg.si.edu/object/npg_S_NPG.95.116,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; bequest of Herbert Leldon Kirk in memory of his wife, Ruth Chapman Kirk""}","{""Date"": ""c. 1800""}","{""Object number"": ""S/NPG.95.116""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""Ann Elliott Morris, 1763 - 1848""}",,"{""Type"": ""Painting""}","{""Medium"": ""Watercolor on ivory"", ""Dimensions"": ""8.1cm x 6.3cm (3 3/16\"" x 2 1/2\"")""}",,,"{""Topic"": ""Costume\\Headgear\\Hat\\Bonnet\nMiniature\nAnn Elliott Morris: Female\nPortrait""}","[1800s, 1790s]","['Morris, Ann Elliott']","[Miniatures, Paintings]",[],"[Women, Bonnet, Costume, Portraits, Hats, Headgear]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_95_116Morris_int'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_95_116Morris_int/full/250,/0/default.jpg",Ann Elliott Morris,Unidentified Artist,1800,Women,Civilian,"[[624, 640, 990, 1118]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_121_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.95.115,NPG,National Portrait Gallery,"Col. Lewis Morris, IV",edanmdm:npg_S_NPG.95.115,http://n2t.net/ark:/65665/sm4052cb3ca-d15c-40ac-b28c-f6eb8a0fe24d,https://npg.si.edu/object/npg_S_NPG.95.115,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; bequest of Herbert Leldon Kirk in memory of his wife, Ruth Chapman Kirk""}","{""Date"": ""c. 1800""}","{""Object number"": ""S/NPG.95.115""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""Col. Lewis Morris IV, 1752? - 1824""}",,"{""Type"": ""Painting""}","{""Medium"": ""Watercolor on ivory"", ""Dimensions"": ""8.1cm x 6.5cm (3 3/16\"" x 2 9/16\"")""}",,,"{""Topic"": ""Miniature\nCol. Lewis Morris IV: Male\nCol. Lewis Morris IV: Military and Intelligence\\Soldier\\Revolutionary War\nPortrait""}","[1800s, 1790s]","['Morris, Lewis']","[Miniatures, Paintings]",[],"[Soldiers, Military and Intelligence, Men, Portraits, 'American Revolution (1775-1783)']",1,['https://ids.si.edu/ids/deliveryService?id=NPG-9500236A_1'],"https://ids.si.edu/ids/iiif/NPG-9500236A_1/full/250,/0/default.jpg",Col. Lewis Morris IV,Unidentified Artist,1800,Men,Military,"[[572, 380, 1034, 1111]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_122_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.94.84,NPG,National Portrait Gallery,Elizabeth Linn Brown,edanmdm:npg_S_NPG.94.84,http://n2t.net/ark:/65665/sm47cb3e983-9d79-45f5-843c-5a32df5d077c,https://npg.si.edu/object/npg_S_NPG.94.84,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; given in loving memory of Katharine Lea Hancock by her children, grandchildren and great grandchildren Conserved with funds from the Smithsonian Women's Committee""}","{""Date"": ""c. 1806""}","{""Object number"": ""S/NPG.94.84""}","{""Artist"": ""William Dunlap, 18 Feb 1766 - 28 Sep 1839"", ""Sitter"": ""Elizabeth Linn Brown, 1775 - 1834""}",,"{""Type"": ""Painting""}","{""Medium"": ""Watercolor on ivory"", ""Dimensions"": ""6.7cm x 5.3cm (2 5/8\"" x 2 1/16\"")""}","{""Place"": ""United States\\Pennsylvania\\Philadelphia\\Philadelphia""}",,"{""Topic"": ""Miniature\nElizabeth Linn Brown: Female\nPortrait""}","[1800s, 1810s]","['Brown, Elizabeth Linn', 'Dunlap, William']","[Miniatures, Paintings]","[United States, North America, Philadelphia, Pennsylvania]","[Women, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_94_84_int'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_94_84_int/full/250,/0/default.jpg",Elizabeth Linn Brown,William Dunlap,1806,Women,Civilian,"[[550, 838, 770, 1173]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_123_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.89.12,NPG,National Portrait Gallery,Elizabeth Washington Gamble Wirt,edanmdm:npg_S_NPG.89.12,http://n2t.net/ark:/65665/sm41bb3734a-81b2-45a2-9ce2-9bd44260e1e8,https://npg.si.edu/object/npg_S_NPG.89.12,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1809-10""}","{""Object number"": ""S/NPG.89.12""}","{""Artist"": ""Cephas Thompson, 1 Jul 1775 - 6 Nov 1856"", ""Former attribution"": ""John Vanderlyn, 15 Oct 1775 - 23 Sep 1852"", ""Sitter"": ""Elizabeth Washington Gamble Wirt, 30 Jan 1784 - 24 Jan 1857""}","{""Exhibition Label"": ""Born Richmond, Virginia\nElizabeth Washington Gamble, daughter of Robert and Catherine Gamble of Richmond, Virginia, became William Wirt\u2019s second wife in 1802. They inherited a house in Richmond in 1808, around the time these portraits were painted. Originally in the rectangular format typical of Cephas Thompson\u2019s work, the paintings were later trimmed to their present oval shape and reframed.\nElizabeth Wirt was highly educated. She later utilized her knowledge of Latin to prepare a manuscript of favorite quotations about flowers, which she published anonymously as Flora\u2019s Dictionary in 1829. The book contributed to the popularization of floriography, the language of flowers in which specific meanings are attributed to different blooms. Subsequent editions identified the author as \u201cMrs. E. W. Wirt of Virginia.\u201d""}","{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Frame: 111.1 x 94.6 x 6.4cm (43 3/4 x 37 1/4 x 2 1/2\"")""}",,,"{""Topic"": ""Interior\nElizabeth Washington Gamble Wirt: Female\nElizabeth Washington Gamble Wirt: Arts and Culture\\Literature\\Writer\nPortrait""}","[1800s, 1810s]","['Wirt, Elizabeth Washington Gamble', 'Vanderlyn, John', 'Thompson, Cephas']",[Paintings],[],"[Design, Women, Arts and Culture, Literature, Writers, Interior decoration, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_89_12-000001'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_89_12-000001/full/250,/0/default.jpg",Elizabeth Washington Gamble Wirt,Cephas Thompson,1809,Women,Civilian,"[[701, 364, 1038, 862]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_124_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.66.64,NPG,National Portrait Gallery,Margaret Spear Smith,edanmdm:npg_S_NPG.66.64,http://n2t.net/ark:/65665/sm460c8d3d9-904d-48de-aa4b-d634bab951bb,https://npg.si.edu/object/npg_S_NPG.66.64,2025-03-13,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Dr. and Mrs. B. Noland Carter in memory of the Misses Mary Coles Carter and Sally Randolph Carter""}","{""Date"": ""c. 1800""}","{""Object number"": ""S/NPG.66.64""}","{""Artist"": ""Gilbert Stuart, 3 Dec 1755 - 9 Jul 1828"", ""Sitter"": ""Margaret Spear Smith, 1758 - 1842""}",,"{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Accurate: 73.7 x 61 cm (29 x 24\"")\nFrame: 92.4 \u00d7 79.3 \u00d7 5.7 cm (36 3/8 \u00d7 31 1/4 \u00d7 2 1/4\"")""}",,,"{""Topic"": ""Printed Material\\Book\nCostume\\Jewelry\\Pendant\nMargaret Spear Smith: Female\nPortrait""}","[1800s, 1790s]","['Smith, Margaret Spear', 'Stuart, Gilbert']",[Paintings],[],"[Women, Books and reading, Pendant, Costume, Jewelry, Portraits, Printed Material]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_66_64'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_66_64/full/250,/0/default.jpg",Margaret Spear Smith,Gilbert Stuart,1800,Women,Civilian,"[[658, 429, 991, 908]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_125_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.65.109,NPG,National Portrait Gallery,"Benjamin Harrison, Jr.",edanmdm:npg_S_NPG.65.109,http://n2t.net/ark:/65665/sm4f54cd6ae-3a81-4a40-af3e-87ec8ce39b36,https://npg.si.edu/object/npg_S_NPG.65.109,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; transfer from the National Gallery of Art; gift of the A.W. Mellon Educational and Charitable Trust, 1942""}","{""Date"": ""1783""}","{""Object number"": ""S/NPG.65.109""}","{""Artist"": ""Charles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""Benjamin Harrison, Jr., 1750? - 1799"", ""Formerly identified as"": ""Benjamin Harrison, Sr., 1726 - 1791""}",,"{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Stretcher: 76.2 x 33cm (30 x 13\"")\nFrame: 90.2 x 76.8 x 6.4cm (35 1/2 x 30 1/4 x 2 1/2\"")""}",,,"{""Topic"": ""Interior\nHome Furnishings\\Furniture\\Seating\\Chair\nPrinted Material\\Book\nHome Furnishings\\Furniture\\Table\nEquipment\\Drafting & Writing Implements\\Writing implement\\Pen\\Quill\nEquipment\\Drafting & Writing Implements\\Inkstand\nPrinted Material\\Papers\\Envelope\nBenjamin Harrison, Jr.: Male\nBenjamin Harrison, Jr.: Social Welfare and Reform\\Reformer\\Revolutionary\nPortrait""}",[1780s],"['Harrison, Benjamin', 'Peale, Charles Willson']",[Paintings],[],"[Social Welfare and Reform, Books and reading, Interior decoration, Papers, Quill, Portraits, Home Furnishings, Drafting & Writing Implements, Furnishings, 'Envelopes (Stationery)', Reformers, Printed Material, Design, Inkstand, Chairs, Seating, Men, Revolutionary, Tables, Pens]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_65_109Harrison-000004'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_65_109Harrison-000004/full/250,/0/default.jpg",Benjamin Harrison,Charles Willson Peale,1783,Men,Civilian,"[[706, 347, 1049, 842]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_126_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2009.49,NPG,National Portrait Gallery,Elizabeth Depeyster Peale,edanmdm:npg_S_NPG.2009.49,http://n2t.net/ark:/65665/sm440feb918-974d-4798-961d-160ef7a1e708,https://npg.si.edu/object/npg_S_NPG.2009.49,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; transfer from the National Museum of American History, gift of the CIGNA Corporation Conserved with funds from the Smithsonian Women's Committee""}","{""Date"": ""1795""}","{""Object number"": ""S/NPG.2009.49""}","{""Artist"": ""James Peale, 1749 - 24 May 1831"", ""Sitter"": ""Elizabeth Depeyster Peale, 1765 - 1804""}",,"{""Type"": ""Painting""}","{""Medium"": ""Watercolor on ivory"", ""Dimensions"": ""Ivory: 7 x 5.9cm (2 3/4 x 2 5/16\"")""}",,,"{""Topic"": ""Miniature\nElizabeth Depeyster Peale: Female\nPortrait""}",[1790s],"['Peale, Elizabeth Depeyster', 'Peale, James']","[Miniatures, Paintings]",[],"[Women, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2009_49Depeyster-000004'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_2009_49Depeyster-000004/full/250,/0/default.jpg",Elizabeth Depeyster Peale,James Peale,1795,Women,Civilian,"[[691, 601, 998, 1001]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_127_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.2007.12,NPG,National Portrait Gallery,William Linn,edanmdm:npg_S_NPG.2007.12,http://n2t.net/ark:/65665/sm41dc3922b-19f1-4ada-9ed1-6d7009178481,https://npg.si.edu/object/npg_S_NPG.2007.12,2024-12-03,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of DeWitt Linn Sage""}","{""Date"": ""1805""}","{""Object number"": ""S/NPG.2007.12""}","{""Artist"": ""John Wesley Jarvis, 1780 - 14 Jan 1840"", ""Sitter"": ""William Linn, 27 Feb 1752 - 8 Jan 1808""}",,"{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Stretcher: 74.9 x 55.9cm (29 1/2 x 22\"")""}",,,"{""Topic"": ""William Linn: Male\nWilliam Linn: Religion and Spirituality\\Clergy\\Minister\nPortrait""}",[1800s],"['Jarvis, John Wesley', 'Linn, William']",[Paintings],[],"[Religion and Spirituality, Men, Portraits, Clergy, Minister]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2007_12Linn-000001'],"https://ids.si.edu/ids/iiif/NPG-S_NPG_2007_12Linn-000001/full/250,/0/default.jpg",William Linn,John Wesley Jarvis,1805,Men,Clergy,"[[561, 466, 954, 1015]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_128_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_NPG.99.66,NPG,National Portrait Gallery,Thomas Jefferson,edanmdm:npg_NPG.99.66,http://n2t.net/ark:/65665/sm48ff09ed3-ede7-4ee8-b6dc-9a56921712a6,https://npg.si.edu/object/npg_NPG.99.66,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; bequest of Charles Francis Adams; frame conserved with funds from the Smithsonian Women's Committee""}","{""Date"": ""1786""}","{""Object number"": ""NPG.99.66""}","{""Artist"": ""Mather Brown, 7 Oct 1761 - 25 May 1831"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}","{""Exhibition Label"": ""Third president, 1801\u20131809\nA scientist, an Enlightenment philosopher, and one of the most accomplished\u2014and complicated\u2014 personalities in American history, Thomas Jefferson authored the Declaration of Independence and served his country as statesman, diplomat, and president. In 1803, during his first term as president, he orchestrated the Louisiana Purchase, which doubled the size of the United States and established the nation as a continental power. This expansion, more than any other, forced politicians to confront the U.S. economy\u2019s dependence on slavery. Jefferson, who enslaved more than six hundred African Americans in his adult life, wrestled with the rift between his philosophical beliefs and his reliance on bondage.\nIn 1786, when Jefferson was serving as the United States minister to France, he paid a visit to see his friend John Adams, then the United States minister to Great Britain. Adams suggested that Jefferson pose for the Boston-born artist Mather Brown, who was living in London at the time. This is the earliest known likeness of Jefferson.\n3er presidente, 1801\u20131809\nCient\u00edfico, fil\u00f3sofo ilustrado y una de las personalidades m\u00e1s talentosas y complejas de la historia estadounidense, Thomas Jefferson redact\u00f3 de la Declaraci\u00f3n de Independencia y sirvi\u00f3 a su pa\u00eds como estadista, diplom\u00e1tico y presidente. En 1803, durante su primer t\u00e9rmino presidencial, gestion\u00f3 la compra de Luisiana, lo cual duplic\u00f3 el territorio de EE.UU. y estableci\u00f3 al pa\u00eds como potencia continental. Esta expansi\u00f3n, m\u00e1s que ninguna otra, forz\u00f3 a los pol\u00edticos a confrontar el grado en que la econom\u00eda estadounidense depend\u00eda de la esclavitud. Jefferson, quien en su adultez tuvo esclavizados a m\u00e1s 600 afroamericanos, vivi\u00f3 luchando con el dilema entre sus convicciones filos\u00f3ficas y su relaci\u00f3n con la labor esclava.\nEn 1786, siendo embajador de EE.UU. en Francia, Jefferson visit\u00f3 a su amigo John Adams, entonces embajador de EE.UU. en Gran Breta\u00f1a. Adams sugiri\u00f3 que Jefferson posara para el artista bostoniano Mather Brown, radicado en Londres para esa \u00e9poca. Este es el primer retrato de Jefferson que se conoce."", ""Provenance"": ""John Adams; by descent to Charles Francis Adams, Dover, Mass.; bequest to NPG 1999\nSee David Meschutt, \u201cThe Adams-Jefferson Portrait Exchange,\u201d American Art Journal, Spring 1982, 53-4, n. 47""}","{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Stretcher: 90.8 \u00d7 72.4 cm (35 3/4 \u00d7 28 1/2\"")\nFrame: 102.4 \u00d7 81.9 \u00d7 8.3 cm (40 5/16 \u00d7 32 1/4 \u00d7 3 1/4\"")""}","{""Place"": ""United Kingdom\\England\\Greater London\\London""}",,"{""Topic"": ""Interior\nPrinted Material\\Papers\nArtwork\\Sculpture\\Statue\nCostume\\Headgear\\Hat\\Cap\\Phrygian cap\nSymbols & Motifs\\Symbolic Figure\\Liberty\nThomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}",[1780s],"['Jefferson, Thomas', 'Brown, Mather']",[Paintings],"[Greater London, United States, Europe, England, United Kingdom, Virginia]","[Business and Finance, Legislators, Art, Artwork, Arts and Culture, Phrygian cap, Architects, Papers, Natural resources commerce, Statues, Secretary of State, Liberty, Governors, Founder, Printed Material, Universities, Design, Symbols & Motifs, Symbolic Figure, Colonial statesman, Sculpture, Statesman, Signer of Declaration, Public officers, Vice-Presidents, Diplomats, Presidents, Minister, Cabinet member, Congressmen, Farmers, Government, Diplomacy, Interior decoration, Portraits, Lawyers, Headgear, Continental congressman, Science and Technology, Agriculturists, Inventors, Costume, Men, Hats, Law and Crime, Politics, Education and Scholarship]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_99_66Jefferson_d1'],"https://ids.si.edu/ids/iiif/NPG-NPG_99_66Jefferson_d1/full/250,/0/default.jpg",Thomas Jefferson,Mather Brown,1786,Men,President,"[[573, 383, 873, 794], [1277, 167, 1368, 282]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_129_face_0.jpg?raw=true; https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_129_face_1.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_NPG.98.73,NPG,National Portrait Gallery,David Rittenhouse,edanmdm:npg_NPG.98.73,http://n2t.net/ark:/65665/sm418d66994-3ab6-4367-b696-b41df60247ca,https://npg.si.edu/object/npg_NPG.98.73,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; bequest of Stanley P. Sax""}","{""Date"": ""1796""}","{""Object number"": ""NPG.98.73""}","{""Artist"": ""Charles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""David Rittenhouse, 8 Apr 1732 - 26 Jun 1796""}","{""Exhibition Label"": ""Born near Germantown, Pennsylvania\nA child prodigy who received no formal education, David Rittenhouse became one of the American colonies\u2019 most respected scientists. He made his living as a clock and instrument-maker but became famous for the astronomical work he is shown pursuing in this portrait. The observations Rittenhouse made during the transit of Venus in 1769 enabled him to measure the distance from Earth to the sun and contributed to international recognition of American scientific achievement.\nRittenhouse turned his engineering expertise to military purposes during the American Revolution, which he strongly supported. As a member of Pennsylvania\u2019s Committee of Safety, he surveyed the location of forts, developed experimental telescopic sights for rifles, and supervised the casting of cannon. After joining Rittenhouse to review defensive measures on the Delaware River, John Adams described him as \u201ca tall, slender Man, plain, soft, modest, no remarkable Depth, or thoughtfullness in his Face\u2014yet cool, attentive, and clear.\u201d\nNacido cerca de Germantown, Pensilvania\nDavid Rittenhouse fue un ni\u00f1o prodigio que, sin educaci\u00f3n formal, lleg\u00f3 a ser uno de los cient\u00edficos m\u00e1s respetados de las colonias americanas. Se ganaba la vida fabricando relojes e instrumentos, pero cobr\u00f3 fama por su trabajo de astronom\u00eda, como se ilustra en este retrato. Sus observaciones durante el tr\u00e1nsito de Venus en 1769 le permitieron medir la distancia desde la Tierra hasta el Sol y fomentaron el reconocimiento mundial de los logros cient\u00edficos norteamericanos.\nRittenhouse aplic\u00f3 sus conocimientos de ingenier\u00eda a fines militares durante la Guerra de Independencia, la cual apoy\u00f3 con fervor. Como miembro del Comit\u00e9 de Seguridad de Pensilvania, estudi\u00f3 la ubicaci\u00f3n de los fuertes, desarroll\u00f3 mirillas telesc\u00f3picas experimentales para los rifles y supervis\u00f3 la fundici\u00f3n de los ca\u00f1ones. Luego de acompa\u00f1ar a Rittenhouse en una inspecci\u00f3n de las defensas en el r\u00edo Delaware, John Adams lo describi\u00f3 como \u201cun Hombre alto, delgado, suave, modesto, sin Profundidad notable ni aire reflexivo en su Rostro, aunque sereno, atento y directo\u201d."", ""Provenance"": ""Purchased from artist by Edward Savage, 1796-1817; probably purchased with the contents of Savage's Museum by Ethan Allen Greenwood for his New England Museum, Boston, 1818; purchased by Moses Kimball for his Boston Museum, 1839. The Brook Club, New York City, by 1907; purchased by Thomas Sovreign Gates by 1945 for his wife, Emma Barton Waller Gates, a Rittenhouse descendant; her son, James Waller; his estate; (Robert Eldred Auction House, Hyannis, Mass.), March 29, 1986; purchased by (Schwarz Gallery, Philadelphia) for Stanley P. Sax; bequest to NPG 1998.""}","{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Sight: 124.5 x 100.3 x 2.5cm (49 x 39 1/2 x 1\"")\nFrame: 147.3 x 121.9 x 8.9cm (58 x 48 x 3 1/2\"")""}","{""Place"": ""United States\\Pennsylvania\\Philadelphia\\Philadelphia""}",,"{""Topic"": ""Interior\nPrinted Material\\Book\nPrinted Material\\Papers\nEquipment\\Optical Devices\\Telescope\nCostume\\Robe\\Banyan\nDavid Rittenhouse: Male\nDavid Rittenhouse: Arts and Culture\\Education and Scholarship\\Educator\\Professor\\University\nDavid Rittenhouse: Arts and Culture\\Education and Scholarship\\Administrator\\University administrator\\University trustee\nDavid Rittenhouse: Science and Technology\\Scientist\\Mathematician\nDavid Rittenhouse: Science and Technology\\Scientist\\Astronomer\nDavid Rittenhouse: Business and Finance\\Tradesman\\Mechanic\nDavid Rittenhouse: Business and Finance\\Tradesman\\Clockmaker\nPortrait""}",[1790s],"['Peale, Charles Willson', 'Rittenhouse, David']",[Paintings],"[United States, North America, Philadelphia, Pennsylvania]","[Business and Finance, Optical Devices, Books and reading, Arts and Culture, Robe, Papers, Printed Material, Universities, Design, Clockmaker, Astronomers, University administrator, University trustee, Interior decoration, Portraits, Tradesman, Educators, Mathematician, Science and Technology, Costume, Men, Telescopes, Administrators, Education and Scholarship, Scientists, Banyan]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_98_73Rittenhouse_d1'],"https://ids.si.edu/ids/iiif/NPG-NPG_98_73Rittenhouse_d1/full/250,/0/default.jpg",David Rittenhouse,Charles Willson Peale,1796,Men,Civilian,"[[862, 543, 1062, 853]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_130_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:npg_NPG.98.33,NPG,National Portrait Gallery,Carter Braxton,edanmdm:npg_NPG.98.33,http://n2t.net/ark:/65665/sm436f1c5b4-3af1-46a0-93ba-577fab20f0c5,https://npg.si.edu/object/npg_NPG.98.33,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1775""}","{""Object number"": ""NPG.98.33""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""Carter Braxton, 10 Sep 1736 - 10 Oct 1797""}","{""Provenance"": ""Douglas M. Braxton; his wife Frances T. Braxton [Mrs. Douglas M. Braxton]; their son James Philips Braxton, Richmond; her grandson Douglas M. Braxton II; purchased 1998 NPG""}","{""Type"": ""Painting""}","{""Medium"": ""Watercolor on ivory"", ""Dimensions"": ""Frame: 6 x 4.1 x 0.8cm (2 3/8 x 1 5/8 x 5/16\"")""}",,,"{""Topic"": ""Miniature\nCarter Braxton: Male\nCarter Braxton: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nCarter Braxton: Business and Finance\\Natural resources commerce\\Agriculturist\\Planter\nPortrait""}",[1770s],"['Braxton, Carter']","[Miniatures, Paintings]",[],"[Business and Finance, Planter, Colonial statesman, Agriculturists, Statesman, Government, Men, Signer of Declaration, Natural resources commerce, Portraits, Politics]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_98_33Braxton-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_98_33Braxton-000001/full/250,/0/default.jpg",Carter Braxton,Unidentified Artist,1775,Men,Government,"[[530, 571, 936, 1194]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_131_face_0.jpg?raw=true; 
